uid,label,disaster_type,pre_image,post_image,xmin,ymin,xmax,ymax,area
0204b319-0514-4a21-86b9-d1ee6fe4695d,destroyed,wind,hurricane-michael_00000211_pre_disaster.png,hurricane-michael_00000211_post_disaster.png,360,487,390,536,1470
ef28bcfb-a873-4e3d-9e81-fbbf49c5cb90,destroyed,fire,santa-rosa-wildfire_00000035_pre_disaster.png,santa-rosa-wildfire_00000035_post_disaster.png,573,129,628,166,2035
4f13605b-f3c2-4e90-9fa3-0b06fe8622f2,destroyed,fire,santa-rosa-wildfire_00000015_pre_disaster.png,santa-rosa-wildfire_00000015_post_disaster.png,572,933,614,979,1932
ec4becfe-fd4c-478d-8269-7271508473de,destroyed,fire,santa-rosa-wildfire_00000129_pre_disaster.png,santa-rosa-wildfire_00000129_post_disaster.png,581,987,628,1022,1645
4ab6e9b9-1f34-4d5a-a238-d16951ca192b,destroyed,fire,santa-rosa-wildfire_00000237_pre_disaster.png,santa-rosa-wildfire_00000237_post_disaster.png,512,244,561,302,2842
1a31d27d-04af-4f6c-ac2d-4143d62e9f1c,destroyed,fire,santa-rosa-wildfire_00000124_pre_disaster.png,santa-rosa-wildfire_00000124_post_disaster.png,464,371,506,413,1764
faea871d-c5f8-4f90-a24f-f8abade81d56,destroyed,fire,santa-rosa-wildfire_00000079_pre_disaster.png,santa-rosa-wildfire_00000079_post_disaster.png,144,335,170,377,1092
047f7116-707c-400f-bdda-f06abbf7ba54,destroyed,fire,socal-fire_00000369_pre_disaster.png,socal-fire_00000369_post_disaster.png,7,500,31,552,1248
fe189b27-a7f9-4dfa-8671-c53500b42e91,destroyed,tsunami,palu-tsunami_00000051_pre_disaster.png,palu-tsunami_00000051_post_disaster.png,251,906,283,938,1024
0ca607d6-1b78-4e36-9a9f-77b56a35383e,destroyed,tsunami,palu-tsunami_00000047_pre_disaster.png,palu-tsunami_00000047_post_disaster.png,397,594,446,619,1225
cf35062a-7262-418f-bed2-bf81c86b8972,destroyed,tsunami,palu-tsunami_00000051_pre_disaster.png,palu-tsunami_00000051_post_disaster.png,77,985,121,1016,1364
be6dde97-e6db-4cbf-ba02-b1f12b219719,destroyed,fire,santa-rosa-wildfire_00000075_pre_disaster.png,santa-rosa-wildfire_00000075_post_disaster.png,23,137,55,172,1120
7e9e5b25-c349-4d70-8dd9-5df3c8a6a152,destroyed,fire,santa-rosa-wildfire_00000114_pre_disaster.png,santa-rosa-wildfire_00000114_post_disaster.png,288,469,335,543,3478
7cfc2748-ca31-4793-9dee-61a2a71a7fe9,destroyed,fire,santa-rosa-wildfire_00000007_pre_disaster.png,santa-rosa-wildfire_00000007_post_disaster.png,987,251,1022,301,1750
317dce76-e86f-4caf-b1ea-21d1b2481d18,destroyed,fire,santa-rosa-wildfire_00000111_pre_disaster.png,santa-rosa-wildfire_00000111_post_disaster.png,463,785,513,809,1200
3e256fbf-7b29-4f8a-81f7-c2aa8b093789,destroyed,fire,santa-rosa-wildfire_00000030_pre_disaster.png,santa-rosa-wildfire_00000030_post_disaster.png,722,373,780,433,3480
63ec444e-6b64-4e11-863a-737e8766e2ae,destroyed,fire,santa-rosa-wildfire_00000176_pre_disaster.png,santa-rosa-wildfire_00000176_post_disaster.png,178,467,239,542,4575
4d1b8094-27d2-42c6-a0a8-54049a0ae688,destroyed,wind,hurricane-matthew_00000145_pre_disaster.png,hurricane-matthew_00000145_post_disaster.png,27,14,58,48,1054
965ebdf8-2275-4e6c-909c-73ddf8d7ece7,destroyed,fire,socal-fire_00000874_pre_disaster.png,socal-fire_00000874_post_disaster.png,855,403,925,430,1890
d6a115f7-1761-49e0-9e3e-c00a44006e9c,destroyed,tsunami,palu-tsunami_00000168_pre_disaster.png,palu-tsunami_00000168_post_disaster.png,250,984,310,1009,1500
5adc5ee3-3be1-43d9-88e6-8740faa13b83,destroyed,fire,santa-rosa-wildfire_00000063_pre_disaster.png,santa-rosa-wildfire_00000063_post_disaster.png,383,776,418,822,1610
988ccf0c-ea17-4c11-8016-c8b59c6c50ce,destroyed,fire,santa-rosa-wildfire_00000241_pre_disaster.png,santa-rosa-wildfire_00000241_post_disaster.png,806,742,854,789,2256
44ae34fa-ffc3-49ac-be26-67d9ad4f2579,destroyed,fire,santa-rosa-wildfire_00000344_pre_disaster.png,santa-rosa-wildfire_00000344_post_disaster.png,147,634,197,682,2400
2358f2c9-f714-46f7-a9e1-ff1e392ede99,destroyed,tsunami,palu-tsunami_00000125_pre_disaster.png,palu-tsunami_00000125_post_disaster.png,87,915,144,940,1425
da6e9f24-c2d9-429a-8ad3-2bbe30749aa8,destroyed,fire,santa-rosa-wildfire_00000196_pre_disaster.png,santa-rosa-wildfire_00000196_post_disaster.png,878,438,920,471,1386
42b7cabe-8ade-4012-b02d-313167e1b235,destroyed,fire,santa-rosa-wildfire_00000296_pre_disaster.png,santa-rosa-wildfire_00000296_post_disaster.png,889,418,924,471,1855
8b9b5b40-3b23-481b-8dd1-2d26db3b9ede,destroyed,tsunami,palu-tsunami_00000015_pre_disaster.png,palu-tsunami_00000015_post_disaster.png,621,161,662,217,2296
c0313035-bf4b-4b3f-9f5d-cc9f8c6ef0af,destroyed,fire,santa-rosa-wildfire_00000036_pre_disaster.png,santa-rosa-wildfire_00000036_post_disaster.png,638,510,681,558,2064
08652d2c-5f6f-4d34-9bb4-5c98cde49701,destroyed,fire,santa-rosa-wildfire_00000189_pre_disaster.png,santa-rosa-wildfire_00000189_post_disaster.png,837,954,892,1002,2640
b90b637e-a5b3-4ff4-9261-bf48299a6a5e,destroyed,fire,santa-rosa-wildfire_00000111_pre_disaster.png,santa-rosa-wildfire_00000111_post_disaster.png,622,328,681,361,1947
4d433784-2e8d-4984-802f-e7e1c7527ef3,destroyed,tsunami,palu-tsunami_00000161_pre_disaster.png,palu-tsunami_00000161_post_disaster.png,644,770,692,795,1200
25dd593d-2339-4a33-869b-7456702959d6,destroyed,fire,santa-rosa-wildfire_00000073_pre_disaster.png,santa-rosa-wildfire_00000073_post_disaster.png,101,864,164,906,2646
8e156ca7-51fe-4f43-adb0-9da049a678dc,destroyed,fire,santa-rosa-wildfire_00000237_pre_disaster.png,santa-rosa-wildfire_00000237_post_disaster.png,918,0,973,25,1375
28762ece-4494-47aa-865d-70fc19cd21e8,destroyed,fire,santa-rosa-wildfire_00000036_pre_disaster.png,santa-rosa-wildfire_00000036_post_disaster.png,582,425,629,472,2209
8b5eb0fe-4c31-4aa1-b0fe-a9aae8defb80,destroyed,flooding,hurricane-harvey_00000462_pre_disaster.png,hurricane-harvey_00000462_post_disaster.png,778,582,820,625,1806
a8c63e91-d770-45e9-966b-d6240b33467d,destroyed,fire,santa-rosa-wildfire_00000015_pre_disaster.png,santa-rosa-wildfire_00000015_post_disaster.png,594,975,640,1016,1886
5c4c01ce-cdc6-4fa3-b638-b37352236904,destroyed,fire,santa-rosa-wildfire_00000135_pre_disaster.png,santa-rosa-wildfire_00000135_post_disaster.png,870,307,909,350,1677
bb0bbc70-3518-4759-a3be-cfd0fe943fe8,destroyed,tsunami,palu-tsunami_00000125_pre_disaster.png,palu-tsunami_00000125_post_disaster.png,275,573,304,620,1363
19f96c20-e660-4f54-96dd-afbf5ae92d46,destroyed,fire,santa-rosa-wildfire_00000118_pre_disaster.png,santa-rosa-wildfire_00000118_post_disaster.png,793,0,864,53,3763
2cf1dc2b-11f6-47e8-bff4-4ebc33d1ef2c,destroyed,fire,socal-fire_00000174_pre_disaster.png,socal-fire_00000174_post_disaster.png,19,914,65,958,2024
159362f0-028d-43f0-93b6-22a1708a915a,destroyed,fire,socal-fire_00000488_pre_disaster.png,socal-fire_00000488_post_disaster.png,43,922,75,964,1344
484bfa34-c1d2-454d-8047-dd86a96cc813,destroyed,fire,santa-rosa-wildfire_00000161_pre_disaster.png,santa-rosa-wildfire_00000161_post_disaster.png,347,831,387,878,1880
21c83ad3-d7a9-4d94-8cea-799744e19f51,destroyed,fire,socal-fire_00001085_pre_disaster.png,socal-fire_00001085_post_disaster.png,115,637,155,670,1320
e05466e9-2505-4bdb-8b65-f9bdb12a9951,destroyed,wind,hurricane-michael_00000067_pre_disaster.png,hurricane-michael_00000067_post_disaster.png,329,109,471,169,8520
9ed3cb13-f544-4c82-af7c-9f8d053f2db5,destroyed,fire,santa-rosa-wildfire_00000191_pre_disaster.png,santa-rosa-wildfire_00000191_post_disaster.png,124,53,174,119,3300
98870792-81ce-4548-965d-fe5f1d89b4aa,destroyed,fire,santa-rosa-wildfire_00000341_pre_disaster.png,santa-rosa-wildfire_00000341_post_disaster.png,44,0,90,75,3450
4453ec64-6096-4562-8e0e-2dabdc3650d6,destroyed,fire,santa-rosa-wildfire_00000140_pre_disaster.png,santa-rosa-wildfire_00000140_post_disaster.png,239,457,284,510,2385
4eabb0f1-909b-487d-831c-b45c9e98db96,destroyed,fire,santa-rosa-wildfire_00000161_pre_disaster.png,santa-rosa-wildfire_00000161_post_disaster.png,89,612,124,653,1435
27c02e5f-8c49-464b-b7b4-1a1dbbc9130a,destroyed,tsunami,palu-tsunami_00000189_pre_disaster.png,palu-tsunami_00000189_post_disaster.png,90,232,189,300,6732
09c59815-870e-4fe7-8aed-55567d250993,destroyed,tsunami,palu-tsunami_00000183_pre_disaster.png,palu-tsunami_00000183_post_disaster.png,373,380,407,420,1360
913ba16b-04b1-4cbb-a29f-cb3a43edce87,destroyed,fire,socal-fire_00001245_pre_disaster.png,socal-fire_00001245_post_disaster.png,272,53,402,133,10400
5341953d-c635-4130-afeb-2961b7f5bc07,destroyed,fire,santa-rosa-wildfire_00000138_pre_disaster.png,santa-rosa-wildfire_00000138_post_disaster.png,747,112,781,155,1462
b46f21e8-d82b-42ff-b6b9-9fb7d7258cea,destroyed,fire,santa-rosa-wildfire_00000084_pre_disaster.png,santa-rosa-wildfire_00000084_post_disaster.png,388,576,416,615,1092
178f1922-2ea2-4acb-b23b-294d9724a66d,destroyed,tsunami,palu-tsunami_00000115_pre_disaster.png,palu-tsunami_00000115_post_disaster.png,701,79,743,115,1512
ba2b3cb6-546b-4887-98c2-b0ff2d8ee230,destroyed,fire,socal-fire_00001075_pre_disaster.png,socal-fire_00001075_post_disaster.png,899,843,936,889,1702
5c828cd1-c4d8-4957-9d10-7d8940a77f0c,destroyed,fire,socal-fire_00000679_pre_disaster.png,socal-fire_00000679_post_disaster.png,971,394,1004,436,1386
486b70a2-8d6f-4a50-bae8-53cd11e1f83d,destroyed,fire,socal-fire_00000106_pre_disaster.png,socal-fire_00000106_post_disaster.png,633,260,670,302,1554
8b777b17-93fc-48f4-9b7c-3230ba9861b4,destroyed,flooding,hurricane-florence_00000475_pre_disaster.png,hurricane-florence_00000475_post_disaster.png,372,677,445,741,4672
1cdf5111-73be-48e9-b50b-34a52d86e360,destroyed,tsunami,palu-tsunami_00000182_pre_disaster.png,palu-tsunami_00000182_post_disaster.png,691,927,713,981,1188
3cf2ae15-d796-44dd-aa89-cc6fc8997754,destroyed,wind,hurricane-matthew_00000156_pre_disaster.png,hurricane-matthew_00000156_post_disaster.png,661,959,701,996,1480
12cdceec-97f1-4ce6-b432-c39ce7e1ea91,destroyed,fire,santa-rosa-wildfire_00000162_pre_disaster.png,santa-rosa-wildfire_00000162_post_disaster.png,631,960,686,1002,2310
47d4ddfc-5b72-4638-9bc0-89afbe2bd1ff,destroyed,fire,santa-rosa-wildfire_00000084_pre_disaster.png,santa-rosa-wildfire_00000084_post_disaster.png,192,610,232,654,1760
eafb6f43-963f-423a-b25c-6f54e220855d,destroyed,fire,santa-rosa-wildfire_00000035_pre_disaster.png,santa-rosa-wildfire_00000035_post_disaster.png,323,411,380,454,2451
7c71fa48-206d-42e2-b4e7-b88bb383fd4b,destroyed,fire,socal-fire_00000494_pre_disaster.png,socal-fire_00000494_post_disaster.png,815,50,868,100,2650
2fc0b700-3aea-4233-9d25-9795d8a46d12,destroyed,tsunami,palu-tsunami_00000069_pre_disaster.png,palu-tsunami_00000069_post_disaster.png,171,282,201,334,1560
da6291cb-472d-4d24-beed-b35aed1d8d46,destroyed,fire,socal-fire_00000692_pre_disaster.png,socal-fire_00000692_post_disaster.png,595,291,644,361,3430
8438e49d-7e5a-46a7-a13b-cf9766e9cb5e,destroyed,fire,santa-rosa-wildfire_00000084_pre_disaster.png,santa-rosa-wildfire_00000084_post_disaster.png,280,956,310,996,1200
a955e5cb-b966-4416-a9be-7166e7f02484,destroyed,fire,santa-rosa-wildfire_00000124_pre_disaster.png,santa-rosa-wildfire_00000124_post_disaster.png,815,32,899,89,4788
bcf74ab8-0d72-403a-b8ac-de321c4392b4,destroyed,tsunami,palu-tsunami_00000118_pre_disaster.png,palu-tsunami_00000118_post_disaster.png,378,613,416,652,1482
7626257d-8363-4d68-a885-2de6eb0785b8,destroyed,wind,hurricane-matthew_00000237_pre_disaster.png,hurricane-matthew_00000237_post_disaster.png,26,90,62,126,1296
e23f0c2f-0830-457e-bb47-68fc3c3d535c,destroyed,fire,santa-rosa-wildfire_00000063_pre_disaster.png,santa-rosa-wildfire_00000063_post_disaster.png,109,726,146,772,1702
1c8b4ed1-8a89-4f8a-a924-e8e4a4fad31a,destroyed,flooding,hurricane-harvey_00000347_pre_disaster.png,hurricane-harvey_00000347_post_disaster.png,601,507,641,555,1920
cf9ba610-42f1-4763-a39d-d887889e0392,destroyed,fire,santa-rosa-wildfire_00000287_pre_disaster.png,santa-rosa-wildfire_00000287_post_disaster.png,974,856,1014,883,1080
c5c2eba7-c447-456e-92b4-aef78a129767,destroyed,fire,santa-rosa-wildfire_00000344_pre_disaster.png,santa-rosa-wildfire_00000344_post_disaster.png,154,730,207,764,1802
48bbbf86-cf05-4d19-ab17-708b272eef8d,destroyed,fire,socal-fire_00000387_pre_disaster.png,socal-fire_00000387_post_disaster.png,695,553,728,586,1089
ddd95125-f7fc-4ab7-a35d-d731b70f985f,destroyed,fire,santa-rosa-wildfire_00000036_pre_disaster.png,santa-rosa-wildfire_00000036_post_disaster.png,581,690,622,738,1968
f6ffe774-42ab-4197-89f4-534edd314dc5,destroyed,flooding,hurricane-harvey_00000088_pre_disaster.png,hurricane-harvey_00000088_post_disaster.png,240,347,284,383,1584
b2b121f4-2787-429e-93ba-c43a94140e3f,destroyed,wind,hurricane-michael_00000187_pre_disaster.png,hurricane-michael_00000187_post_disaster.png,69,348,98,392,1276
71d46628-3cbf-4d4a-b09d-bb6c375007c8,destroyed,fire,santa-rosa-wildfire_00000235_pre_disaster.png,santa-rosa-wildfire_00000235_post_disaster.png,827,166,907,228,4960
7d718e7b-8303-41cd-8145-8ecbdc3c45c3,destroyed,flooding,hurricane-florence_00000282_pre_disaster.png,hurricane-florence_00000282_post_disaster.png,593,868,668,935,5025
2a5f8061-a653-456a-8ac0-ab654c19ab3b,destroyed,fire,santa-rosa-wildfire_00000098_pre_disaster.png,santa-rosa-wildfire_00000098_post_disaster.png,218,207,268,261,2700
9be0e8ac-15b9-4b60-815f-89fd14da594d,destroyed,fire,santa-rosa-wildfire_00000373_pre_disaster.png,santa-rosa-wildfire_00000373_post_disaster.png,727,733,789,786,3286
3a80a9e0-ceb5-4019-a48f-3ae2de93baa0,destroyed,tsunami,palu-tsunami_00000167_pre_disaster.png,palu-tsunami_00000167_post_disaster.png,466,184,529,224,2520
f23afe15-0706-496c-908d-0a90a58bd229,destroyed,wind,hurricane-michael_00000102_pre_disaster.png,hurricane-michael_00000102_post_disaster.png,592,727,645,749,1166
ebd40f13-6637-4102-8442-3530de4962b7,destroyed,tsunami,palu-tsunami_00000136_pre_disaster.png,palu-tsunami_00000136_post_disaster.png,465,534,517,573,2028
e69d3ffc-ba26-4445-ba15-16e3800f1a0f,destroyed,fire,santa-rosa-wildfire_00000036_pre_disaster.png,santa-rosa-wildfire_00000036_post_disaster.png,359,482,423,516,2176
de9b9571-1136-4b04-9f63-47be5d4f5353,destroyed,fire,santa-rosa-wildfire_00000030_pre_disaster.png,santa-rosa-wildfire_00000030_post_disaster.png,738,847,803,900,3445
3dfb63a2-9078-428b-bb80-f9f0f2843b6e,destroyed,flooding,hurricane-harvey_00000406_pre_disaster.png,hurricane-harvey_00000406_post_disaster.png,567,427,612,468,1845
e5732b4c-46db-4a01-8011-620eeeacddd2,destroyed,fire,santa-rosa-wildfire_00000250_pre_disaster.png,santa-rosa-wildfire_00000250_post_disaster.png,75,550,122,590,1880
54ef8d2d-7d1e-4f04-8a82-e0b7aa0693b6,destroyed,tsunami,palu-tsunami_00000069_pre_disaster.png,palu-tsunami_00000069_post_disaster.png,438,86,497,118,1888
f861c641-a3e9-48ff-89bb-d4b0c3291328,destroyed,fire,santa-rosa-wildfire_00000063_pre_disaster.png,santa-rosa-wildfire_00000063_post_disaster.png,489,282,541,314,1664
80d34eaa-c3f9-4f06-bd25-68b786f2ab76,destroyed,tsunami,palu-tsunami_00000069_pre_disaster.png,palu-tsunami_00000069_post_disaster.png,692,15,741,48,1617
65d575d8-e954-45ea-95a2-05a126e20d89,destroyed,wind,hurricane-matthew_00000030_pre_disaster.png,hurricane-matthew_00000030_post_disaster.png,388,0,441,41,2173
c645e1a5-e4ce-4311-a67a-95eaaad5f950,destroyed,fire,santa-rosa-wildfire_00000079_pre_disaster.png,santa-rosa-wildfire_00000079_post_disaster.png,405,631,443,665,1292
c479d16a-1e0d-4c92-8306-d2e74997e2c0,destroyed,tsunami,palu-tsunami_00000125_pre_disaster.png,palu-tsunami_00000125_post_disaster.png,222,0,249,39,1053
b1036e0c-8d99-4592-a4c9-36a6573d5f94,destroyed,tsunami,palu-tsunami_00000047_pre_disaster.png,palu-tsunami_00000047_post_disaster.png,311,601,347,635,1224
0adf5287-ca56-41b4-846c-b24ec56f6cfc,destroyed,tsunami,palu-tsunami_00000118_pre_disaster.png,palu-tsunami_00000118_post_disaster.png,904,146,952,170,1152
109812e3-625b-40ab-a8b0-544f931b77eb,destroyed,fire,santa-rosa-wildfire_00000117_pre_disaster.png,santa-rosa-wildfire_00000117_post_disaster.png,621,672,676,715,2365
9b668bb4-ac81-4918-812f-c665faa956ef,destroyed,fire,santa-rosa-wildfire_00000049_pre_disaster.png,santa-rosa-wildfire_00000049_post_disaster.png,901,616,946,675,2655
28e0ac16-02ee-4b26-83ff-d22ea39cb79b,destroyed,fire,socal-fire_00001386_pre_disaster.png,socal-fire_00001386_post_disaster.png,290,923,320,990,2010
f3ee3440-436c-4470-b83e-f869b7b423f1,destroyed,tsunami,palu-tsunami_00000118_pre_disaster.png,palu-tsunami_00000118_post_disaster.png,289,664,335,693,1334
e41812a2-3443-4fcd-8664-c0049474de7d,destroyed,fire,santa-rosa-wildfire_00000114_pre_disaster.png,santa-rosa-wildfire_00000114_post_disaster.png,363,512,413,594,4100
eec09cde-b4db-4560-93ab-8580534c9d55,destroyed,fire,santa-rosa-wildfire_00000114_pre_disaster.png,santa-rosa-wildfire_00000114_post_disaster.png,660,349,717,425,4332
cbe670fc-02b6-4054-abb0-e57e35c47666,destroyed,fire,santa-rosa-wildfire_00000155_pre_disaster.png,santa-rosa-wildfire_00000155_post_disaster.png,612,504,653,541,1517
e395b4ba-a208-415d-a986-a29989d4d2e6,destroyed,tsunami,palu-tsunami_00000182_pre_disaster.png,palu-tsunami_00000182_post_disaster.png,59,50,94,80,1050
a43b9b1c-30a2-4628-ad3a-b2a96e892455,destroyed,fire,santa-rosa-wildfire_00000063_pre_disaster.png,santa-rosa-wildfire_00000063_post_disaster.png,802,784,835,822,1254
b58475cc-bca4-45ed-9ed8-0d7e0d5b003f,destroyed,tsunami,palu-tsunami_00000161_pre_disaster.png,palu-tsunami_00000161_post_disaster.png,740,754,774,809,1870
f7f4fe23-7d6c-4a23-bef4-fd3bd5eed47e,destroyed,fire,santa-rosa-wildfire_00000081_pre_disaster.png,santa-rosa-wildfire_00000081_post_disaster.png,160,974,210,1022,2400
5eda251b-2280-4e94-8f08-7b30ada18f51,destroyed,fire,santa-rosa-wildfire_00000047_pre_disaster.png,santa-rosa-wildfire_00000047_post_disaster.png,875,404,943,444,2720
a2e1fb09-414c-4f7a-8513-caa28bd04129,destroyed,fire,santa-rosa-wildfire_00000030_pre_disaster.png,santa-rosa-wildfire_00000030_post_disaster.png,625,429,717,492,5796
a3ded9f2-152f-48c9-9666-0cee7fedd8b3,destroyed,fire,santa-rosa-wildfire_00000015_pre_disaster.png,santa-rosa-wildfire_00000015_post_disaster.png,203,228,254,283,2805
cfe134e7-3ad3-41b6-b13c-70ec19dc1436,destroyed,fire,santa-rosa-wildfire_00000111_pre_disaster.png,santa-rosa-wildfire_00000111_post_disaster.png,456,653,490,703,1700
58639aba-3135-4437-802a-14147d6fbd66,destroyed,tsunami,palu-tsunami_00000030_pre_disaster.png,palu-tsunami_00000030_post_disaster.png,866,405,899,439,1122
900c2334-6250-4ca4-bc08-be4ca5f86f4c,destroyed,tsunami,palu-tsunami_00000073_pre_disaster.png,palu-tsunami_00000073_post_disaster.png,632,43,679,71,1316
2f2f409f-3a78-4a38-af6d-c4447740991c,destroyed,tsunami,palu-tsunami_00000107_pre_disaster.png,palu-tsunami_00000107_post_disaster.png,534,573,562,614,1148
8ae24709-08f8-4534-bece-c623730addfb,destroyed,fire,santa-rosa-wildfire_00000098_pre_disaster.png,santa-rosa-wildfire_00000098_post_disaster.png,869,906,946,955,3773
163df182-8e3f-480f-a3c0-837b5484048f,destroyed,fire,santa-rosa-wildfire_00000036_pre_disaster.png,santa-rosa-wildfire_00000036_post_disaster.png,0,246,51,317,3621
158a8922-17e2-402c-9d4c-501ad69ba2a8,destroyed,flooding,hurricane-harvey_00000391_pre_disaster.png,hurricane-harvey_00000391_post_disaster.png,288,409,316,447,1064
e373ba82-b252-4567-9813-3a2e29bc0d17,destroyed,tsunami,palu-tsunami_00000118_pre_disaster.png,palu-tsunami_00000118_post_disaster.png,247,669,275,711,1176
793dbebe-ee71-42b6-b609-037e2192cfd6,destroyed,fire,santa-rosa-wildfire_00000007_pre_disaster.png,santa-rosa-wildfire_00000007_post_disaster.png,810,212,856,261,2254
23d04d4d-c012-4516-8fe3-e05efd2a5fa8,destroyed,tsunami,palu-tsunami_00000182_pre_disaster.png,palu-tsunami_00000182_post_disaster.png,86,392,146,435,2580
55f01ef5-e49b-41cd-ab64-8a9041d72078,destroyed,tsunami,palu-tsunami_00000182_pre_disaster.png,palu-tsunami_00000182_post_disaster.png,270,458,306,494,1296
5d5d8f1f-d91d-43b0-a0be-77d6b1fafc69,destroyed,fire,santa-rosa-wildfire_00000044_pre_disaster.png,santa-rosa-wildfire_00000044_post_disaster.png,34,183,74,222,1560
cffb6b08-e39c-4f5e-acb3-c5175f06550c,destroyed,fire,santa-rosa-wildfire_00000155_pre_disaster.png,santa-rosa-wildfire_00000155_post_disaster.png,244,454,298,496,2268
56f96ada-6638-46bd-a27e-ce55210f519f,destroyed,fire,santa-rosa-wildfire_00000084_pre_disaster.png,santa-rosa-wildfire_00000084_post_disaster.png,654,373,701,422,2303
86bc7d6f-f025-437c-95cb-72122dd22f63,destroyed,tsunami,palu-tsunami_00000182_pre_disaster.png,palu-tsunami_00000182_post_disaster.png,408,868,438,904,1080
7eb97538-8772-42ea-8e1a-c8cd544239f3,destroyed,wind,hurricane-michael_00000266_pre_disaster.png,hurricane-michael_00000266_post_disaster.png,2,186,50,209,1104
6ad19376-ebc0-4a3a-9998-dd5d51939a93,destroyed,tsunami,palu-tsunami_00000164_pre_disaster.png,palu-tsunami_00000164_post_disaster.png,505,16,536,67,1581
964cc5d8-625a-45b5-a6c7-16476f92321a,destroyed,fire,santa-rosa-wildfire_00000049_pre_disaster.png,santa-rosa-wildfire_00000049_post_disaster.png,793,622,840,676,2538
